,OBJECTID,Traffic area,TAZ_Number,en_area name,Authority,Inside the city of Jerusalem?,Inside the Jerusalem metropolis?,sector,A total of one until 2020,Additional unit 2020_ 2025,Additional unit 2025_ 2030,Additional unit 2030_ 2035,Addendum y_d 2035_ 2040,Total addition between 2020_2040,A total of one until 2040,Gm_b average 2020,Gm_b average 2025,Gm_b average 2030,Gm_b average 2035,Gm_b average 2040,2020 population projections,Population projections 2025,Population projections 2030,2035 population projections,Population projections 2040,Total students 2020,Total students 2025,Total students 2030,Total students 2035,Total students 2040,Total employed 2020,Total employed 2025,Total employed 2030,Total employed 2035,Total employed 2040,Total Yeshiva students and include 2020,Total Yeshiva students and include 2025,Total Yeshiva students and include 2030,Total yeshiva students and include 2035,Total Yeshiva students including 2040,Higher education students 2020,Higher education students 2025,Higher education students 2030,Higher education students 2035,Higher education students 2040,Shape_Area,Shape__Length,Units per square kilometer - 2020,Units per square kilometer - 2040,Employed per square kilometer - 2020,Employed per square kilometer - 2040
743,744,7244,7244,Beit Sahor housing,Palestinian,0,1,Palestinian,694.4019434,46.51260918,42.04881051,36.61393073,30.72333003,155.8986804,850.3006239,5.0,4.9,4.8,4.7,4.7,3472.009717,3699.921502,3901.755793,4073.841267,4218.240918,0.0,0.0,0.0,0.0,0.0,53.46894964,57.05042055,60.28817896,63.10745163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715117.292221069,5310.76345681094,971.032236185018,1189.03658623478,74.7694821837293,0.0
744,745,7245,7245,House of Sahor,Palestinian,0,1,Palestinian,1736.004859,116.281523,105.1220263,91.53482682,76.80832507,389.7467011,2125.75156,5.0,4.9,4.8,4.7,4.7,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,0.0,0.0,0.0,0.0,0.0,133.6723741,142.6260514,150.7204474,157.7686291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532005.76037598,11731.9861533323,491.506802869768,601.853933492373,37.8460238087978,0.0
745,746,7240,7240,Beit Jala center,Palestinian,0,1,Palestinian,1736.004859,116.281523,105.1220263,91.53482682,76.80832507,389.7467011,2125.75156,5.0,4.9,4.8,4.7,4.7,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,0.0,0.0,0.0,0.0,0.0,133.6723741,142.6260514,150.7204474,157.7686291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514198.4081192,6105.13633149894,1146.48440368941,1403.87914067379,88.2792990556869,0.0
746,747,7241,7241,MP Aida,Palestinian,0,1,Palestinian,694.4019434,46.51260918,42.04881051,36.61393073,30.72333003,155.8986804,850.3006239,5.0,4.9,4.8,4.7,4.7,3472.009717,3699.921502,3901.755793,4073.841267,4218.240918,0.0,0.0,0.0,0.0,0.0,53.46894964,57.05042055,60.28817896,63.10745163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194275.34475708,1848.00156006576,3574.31842042681,4376.78092896043,275.222518363599,0.0
747,748,7242,7242,Bethlehem University,Palestinian,0,1,Palestinian,1736.004859,116.281523,105.1220263,91.53482682,76.80832507,389.7467011,2125.75156,5.0,4.9,4.8,4.7,4.7,8680.024293,9249.803755,9754.389481,10184.60317,10545.6023,0.0,0.0,0.0,0.0,0.0,133.6723741,142.6260514,150.7204474,157.7686291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199852.76914978,5353.39945068418,1446.84823307958,1771.67700459308,111.40731391129,0.0
748,749,8111,8111,Tzur vineyards,Gush Etzion,0,1,Jewish,194.7062099,55.58579266,65.62543433,58.433197,74.54604812,254.1904721,448.896682,5.2,5.2,5.2,5.4,5.4,1012.472291,1301.518413,1642.770672,2021.493423,2424.042083,459.5643745,481.4917851,604.0156803,776.3895076,933.0812707,69.57886695,75.86898561,92.15350112,112.4537915,151.9847544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2031668.80872345,5247.60620629113,95.8356052246227,220.949733574959,34.2471502497094,74.8078396180606
749,750,7331,7331,Ma'ale Amos / Asper,Gush Etzion,0,1,Ultra Orthodox,281.3790995,129.0139332,149.3907425,168.9368927,182.8054195,630.1469879,911.5260874,6.2,6.2,6.2,6.2,6.2,1744.550417,2544.436803,3470.659406,4518.068141,5651.461742,758.8894344,1045.157898,1408.200318,1829.072751,2251.983994,106.8684489,143.0437975,187.8257732,239.413887,332.9728823,172.2543474,259.2407331,348.0652667,443.2085875,558.2456103,0.0,0.0,0.0,0.0,0.0,14081458.5548172,18613.9037301759,19.9822410728711,64.7323630468785,7.58930252033024,23.6461926869139
750,751,7233,7233,Fajar house,Palestinian,0,1,Palestinian,6143.804643,670.7812587,666.5374086,648.0005245,618.1934633,2603.512655,8747.317298,5.0,4.9,4.8,4.7,4.7,30719.02321,34005.85138,37205.23094,40250.83341,43156.34269,0.0,0.0,0.0,0.0,0.0,473.0729575,524.7231144,576.0464949,625.9425353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25394310.5260391,23989.0240573798,241.936265081905,344.459728057219,18.6290924108735,0.0
751,752,8211,8211,turbulent,Palestinian,0,1,Palestinian,8008.237365,1013.232544,1037.093516,1047.881317,1040.413746,4138.621123,12146.85849,5.0,4.9,4.8,4.7,4.7,40041.18682,45006.02629,49984.07517,54909.11736,59799.06196,0.0,0.0,0.0,0.0,0.0,616.6342771,694.653183,774.5093837,855.1962451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59854060.4225311,42679.7308251591,133.796058420548,202.941260864359,10.3022964982987,0.0
752,753,8271,8271,Yetta,Palestinian,0,0,Palestinian,29773.35019,4173.382989,4390.17167,4581.63886,4679.687864,17824.88138,47598.23157,5.0,4.9,4.8,4.7,4.7,148866.7509,169316.3276,190389.1516,211922.8543,233917.3872,0.0,0.0,0.0,0.0,0.0,2292.547965,2613.898455,2951.941673,3304.727866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132961625.944191,59714.4101565906,223.924384036165,357.984728540991,17.2421775735675,0.0
753,754,8224,8224,Idna / Beit Awa,Palestinian,0,0,Palestinian,12243.84601,1340.185168,1327.035424,1315.746946,1282.482595,5265.450133,17509.29614,5.0,4.9,4.8,4.7,4.7,61219.23006,67786.13738,74155.90741,80339.91806,86367.58626,0.0,0.0,0.0,0.0,0.0,942.7761429,1045.970401,1148.152128,1249.464643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72558859.1281281,54522.7517628609,168.743640089203,241.31162411307,12.9932602886603,0.0
754,755,8141,8141,Clusters,Mount Hebron,0,0,Jewish,455.1985963,162.0330767,186.8930521,182.2589592,205.1928774,736.3779654,1191.576562,4.6,4.6,4.6,4.7,4.7,2093.913543,2839.265696,3698.973736,4636.003316,5600.40984,841.1186648,1035.13229,1357.040364,1763.081563,2103.429515,147.1142969,177.3754261,221.2744313,272.5288144,378.7113208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49745398.0654297,45846.0452862015,9.15056696704449,23.9535034061388,2.95734485241231,7.61299206615825
755,756,8142,8142,Carmel Sosia,Mount Hebron,0,0,Jewish,623.8596491,105.1958172,120.1340521,149.8330694,139.6006162,514.7635549,1138.623204,5.7,5.7,5.7,5.6,5.6,3556.0,4155.616158,4840.380255,5594.526492,6376.289942,1020.633223,1030.953173,1134.799053,1386.491522,1634.655563,227.8883877,252.8169604,287.3513713,337.7840185,351.4178634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55220115.2354355,56158.1105658135,11.2976882869607,20.6197179985117,4.12690894845799,6.36394657819349
756,757,8221,8221,Sorif / Beit Omer,Palestinian,0,1,Palestinian,7646.618684,846.2502236,843.762213,833.4606983,808.9588703,3332.432005,10979.05069,5.0,4.9,4.8,4.7,4.7,38233.09342,42379.71951,46429.77814,50347.04342,54149.15011,0.0,0.0,0.0,0.0,0.0,588.7896386,653.9509059,718.9205963,783.09707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45891122.767662,40151.2736373951,166.625225595664,239.241274300148,12.8301423693844,0.0
757,758,8144,8144,Hagai,Mount Hebron,0,0,Jewish,123.5185185,39.12058241,47.80414574,49.59930981,66.40012333,202.9241613,326.4426798,5.4,5.4,5.4,5.7,5.7,667.0,878.251145,1136.393532,1482.242572,1860.723275,278.3585294,326.0339859,433.21187,583.3351284,733.5835653,56.15135484,69.61196538,89.15058898,112.7866048,124.8220684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7423225.42863464,21245.9724820644,16.6394675316655,43.9758542884562,7.56427989151448,16.8150717770885
758,759,8955,8955,Sebastian,Palestinian,0,0,Palestinian,2841.708697,209.8149956,199.9951709,179.7146923,152.1808265,741.7056853,3583.414382,5.0,4.9,4.8,4.7,4.7,14208.54349,15236.63696,16196.61378,17041.27284,17756.52272,0.0,0.0,0.0,0.0,0.0,218.8115697,234.9673243,250.3669525,264.2049838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38935241.8514709,29203.8682531195,72.9855154833883,92.0352413802875,5.61988469301709,0.0
759,760,8970,8970,Silat a-Dahr,Palestinian,0,0,Palestinian,5585.698498,491.8738229,476.264196,444.0935491,400.8633496,1813.094918,7398.793416,5.0,4.9,4.8,4.7,4.7,27928.49249,30338.67422,32624.74236,34711.98204,36596.03979,0.0,0.0,0.0,0.0,0.0,430.0987843,467.9730687,504.6454118,538.8406151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41653749.555954,27779.8498733123,134.098335865218,177.626107970451,10.3255718605175,0.0
760,761,8979,8979,will work,Palestinian,0,0,Palestinian,5705.720329,512.897881,495.3625642,462.2135802,418.29715,1888.771175,7594.491505,5.0,4.9,4.8,4.7,4.7,28528.60165,31041.80126,33419.54157,35591.9454,37557.942,0.0,0.0,0.0,0.0,0.0,439.3404654,478.8336022,516.9765196,552.5669653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19202424.5697021,18818.6743414788,297.135411639766,395.496489385132,22.8794266997511,0.0
761,762,8978,8978,alimony,Palestinian,0,0,Palestinian,13090.71621,1176.748984,1136.517455,1060.463264,959.7051669,4333.434871,17424.15108,5.0,4.9,4.8,4.7,4.7,65453.58104,71219.65106,76674.93484,81659.11219,86169.72647,0.0,0.0,0.0,0.0,0.0,1007.985148,1098.59482,1186.106664,1267.762335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102219893.45607,46350.1681995923,128.064271712686,170.457535132222,9.86094892021377,0.0
762,763,8953,8953,Jama'in,Palestinian,0,0,Palestinian,10269.01464,1054.666584,1052.970392,1014.84691,947.5669302,4070.050816,14339.06545,5.0,4.9,4.8,4.7,4.7,51345.07318,56512.93944,61567.19732,66336.9778,70790.54237,0.0,0.0,0.0,0.0,0.0,790.714127,871.923454,953.0021741,1031.145386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92903784.008606,55236.2363870023,110.533868448768,154.343179914736,8.51110786754126,0.0
763,764,8954,8954,shoulder,Palestinian,0,0,Palestinian,45710.69282,3290.600867,3096.725052,2754.668074,2286.593305,11428.5873,57139.28011,5.0,4.9,4.8,4.7,4.7,228553.4641,244677.4083,259541.6886,272488.6285,283235.6171,0.0,0.0,0.0,0.0,0.0,3519.723347,3773.099614,4011.547442,4223.656884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60353064.693222,47046.445168212,757.388097064332,946.750266957314,58.3188834716339,0.0
764,765,8222,8222,seepage,Palestinian,0,1,Palestinian,7748.234879,857.4960738,854.9749999,844.536588,819.7091543,3376.716816,11124.95169,5.0,4.9,4.8,4.7,4.7,38741.17439,42942.90516,47046.78516,51016.10712,54868.74014,0.0,0.0,0.0,0.0,0.0,596.6140857,662.6412834,728.4743583,793.5036756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31951865.5614319,23620.3115471168,242.497104405467,348.178470787903,18.672277039753,0.0
765,766,8223,8223,Tarkumya / Kheras,Palestinian,0,1,Palestinian,10034.59927,1110.527702,1107.262705,1093.744106,1061.590544,4373.125057,14407.72433,5.0,4.9,4.8,4.7,4.7,50172.99635,55614.58209,60929.44307,66070.04037,71059.51592,0.0,0.0,0.0,0.0,0.0,772.6641437,858.1747768,943.4340051,1027.652301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62143852.1128387,32404.3675561945,161.473724734339,231.844725425758,12.4334768030959,0.0
766,767,8861,8861,Jordan Valley,Bikah,0,0,Jewish,570.8152022,90.09816965,85.62867668,53.63100849,62.0292267,291.3870815,862.2022837,3.7,3.7,3.7,3.8,3.8,2112.016248,2445.379476,2762.20558,3040.657617,3276.368678,673.3675265,786.9439272,852.5548019,902.5079357,955.3907079,255.9927971,293.4141128,323.3059661,343.2151968,351.5893634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409226142.336197,138088.69470565,1.39486494909959,2.10690910110934,0.625553381410543,0.859156654540301
767,768,8841,8841,Ancients,Kedumim,0,0,Jewish,1090.0,6.25,339.5,609.5,385.75,1341.0,2431.0,4.4,4.6,4.8,4.6,4.4,4796.0,5042.75,6891.6,9408.15,10696.4,2202.84,2316.174189,3165.365334,4321.236269,4912.939486,463.397,473.9922173,601.054239,1089.924575,1156.893786,50.0,55.0,60.5,66.55,73.205,0.0,0.0,0.0,0.0,0.0,6205862.78929138,14025.4080865085,175.640364121628,391.726353375851,74.670842030156,186.419491580815
768,769,8721,8721,Olive beer,Palestinian,0,1,Palestinian,6940.98528,576.2074894,544.9834023,500.5786148,445.0997019,2066.869208,9007.854488,5.0,4.9,4.8,4.7,4.7,34704.9264,37528.3431,40144.26343,42496.98292,44588.95152,0.0,0.0,0.0,0.0,0.0,534.4558665,578.8238432,620.7875652,659.3321185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50062296.7146301,45165.1653015338,138.646960597227,179.932905183065,10.675815964788,0.0
769,770,8143,8143,Othniel,Mount Hebron,0,0,Jewish,336.7924528,70.60035445,78.17815149,83.06723821,85.69120656,317.5369507,654.3294035,5.3,5.3,5.3,5.3,5.3,1785.0,2159.181879,2573.526081,3013.782444,3467.945839,469.3969464,501.6972189,584.8126081,725.4347196,855.5128915,363.8923957,443.1467208,546.2495214,676.8503323,809.5665789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36992446.0537109,51187.7492029178,9.10435747641549,17.6881897063511,9.83693792975055,21.8846457929426
770,771,8825,8825,Ariel University,Ariel,0,0,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.5,1733.4375,1863.445313,2003.203711,2153.443989,0.0,0.0,0.0,0.0,0.0,15750.0,16537.5,17364.375,18232.59375,19144.22344,969637.665985107,4355.69397607691,0.0,0.0,1662.99232854344,2220.87493559999
771,772,8824,8824,District B Mizrah/Muria,Ariel,0,0,Jewish,2550.0,100.0,100.0,100.0,100.0,400.0,2950.0,3.7,3.7,3.7,3.7,3.7,9435.0,9805.0,10175.0,10545.0,10915.0,1689.657617,1965.290828,2195.361591,2318.136453,2328.809815,682.7352816,719.5506942,751.8494401,773.5117994,744.004638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632699.94592285,6971.32250358478,968.587401670697,1120.52268036414,259.328938209355,282.60138005936
772,773,8821,8821,Ariel West,Ariel,0,0,Jewish,0.0,0.0,300.0,600.0,600.0,1500.0,1500.0,3.7,3.7,3.7,3.7,3.7,0.0,0.0,1110.0,3330.0,5550.0,0.0,0.0,0.0,1101.682997,1978.123256,0.0,0.0,43.75532759,263.8586231,429.8685535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001558.25462341,6186.94865271305,0.0,749.416109441301,0.0,214.766945956753
773,774,8823,8823,Ariel South,Ariel,0,0,Jewish,0.0,0.0,600.0,600.0,800.0,2000.0,2000.0,3.7,3.7,3.7,3.7,3.7,0.0,0.0,2220.0,4440.0,7400.0,0.0,0.0,801.8992681,1636.182369,2621.722825,0.0,0.0,185.7561205,375.4348204,577.1285868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707337.2469635,6471.78569390839,0.0,1171.41472990002,0.0,338.028463811952
774,775,8822,8822,Ariel District A-B,Ariel,0,0,Jewish,3350.0,100.0,100.0,100.0,100.0,400.0,3750.0,3.7,3.7,3.7,3.7,3.7,12395.0,12765.0,13135.0,13505.0,13875.0,2948.419593,3244.034904,3395.343958,3407.053948,3437.337869,963.721796,998.0249009,1019.233287,1027.774096,983.1058685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474461.32653809,7106.37399059651,1353.83000900921,1515.48135336852,389.467309779419,397.300963226377
775,776,7957,7957,Kfar Akab Mizrah,Palestinian,0,1,Palestinian,583.605927,39.47548275,37.11381912,33.75368183,28.37761917,138.7206029,722.3265299,5.0,4.9,4.8,4.7,4.7,2918.029635,3111.459501,3289.605832,3448.248137,3581.622947,0.0,0.0,0.0,0.0,0.0,44.93765638,47.97726855,50.83503263,53.43406613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466089.68374634,5492.69742617013,398.069731661092,492.689183961939,30.6513693385862,0.0
776,777,7958,7958,Qalandiya refugee camp,Palestinian,0,1,Palestinian,972.6765451,65.79247125,61.8563652,56.25613638,47.29603195,231.2010048,1203.87755,5.0,4.9,4.8,4.7,4.7,4863.382725,5185.765834,5482.676387,5747.080228,5969.371579,0.0,0.0,0.0,0.0,0.0,74.89609397,79.96211426,84.72505438,89.05677688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530534.017501831,3205.42455053029,1833.39147540458,2269.1806939521,141.171143601063,0.0
777,778,8483,8483,V. South,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,0.0,700.0,800.0,1500.0,1500.0,0.0,0.0,0.0,4.8,5.3,0.0,0.0,0.0,3360.0,7950.0,0.0,0.0,0.0,1342.211149,3806.439515,0.0,0.0,0.0,176.936022,1147.762634,0.0,0.0,0.0,328.5372071,441.4275978,0.0,0.0,0.0,0.0,0.0,397588.925384521,2956.19290439277,0.0,3772.74089953411,0.0,2886.80735483253
778,779,8482,8482,V. Center,Beit Shemesh,0,1,Ultra Orthodox,0.0,0.0,0.0,900.0,1000.0,1900.0,1900.0,0.0,0.0,0.0,4.8,5.3,0.0,0.0,0.0,4320.0,10070.0,0.0,0.0,0.0,1725.700049,4821.490052,0.0,0.0,0.0,227.4891711,1333.43267,0.0,0.0,0.0,422.4049805,559.1416239,0.0,0.0,0.0,0.0,0.0,389239.31438446,2958.46330625344,0.0,4881.31576072844,0.0,3425.739951548
779,780,8313,8313,Micah fields,Headquarters Yehuda,0,1,Jewish,668.3333333,52.0,52.0,52.0,52.0,208.0,876.3333333,3.6,3.6,3.5,3.5,3.5,2406.0,2593.2,2721.3,2903.3,3085.3,601.5,657.66,696.09,750.69,805.29,106.5991667,115.7511667,123.2779167,132.2869167,240.7885595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30568090.4791794,32440.5799119552,21.8637580177021,28.6682393163188,3.48726940508787,7.87712139441639
780,781,8314,8314,Sdot Micah base,Headquarters Yehuda,0,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46763653.963829,37340.7310905392,0.0,0.0,0.0,0.0
781,782,8834,8834,Ornit,Ornit,0,0,Jewish,2993.1,154.0,91.475,114.925,358.15,718.55,3711.65,3.3,3.3,3.3,3.3,3.3,9877.23,10385.43,10687.2975,11066.55,12248.445,2790.3169,2942.7769,3033.33715,3147.1129,3501.6814,568.9754492,589.7269492,665.9333968,791.6128707,1015.468062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6969862.98206329,15994.8516840021,429.434553835942,532.528402574313,81.6336634829464,145.694121191948
782,783,8966,8966,Barta,Palestinian,0,0,Palestinian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14362580.4761047,23810.4546092334,0.0,0.0,0.0,0.0
783,784,8225,8225,Wadi Fochin,Palestinian,0,1,Palestinian,289.6517751,25.48862547,24.21296844,22.78246729,20.94874994,93.43281114,383.0845863,5.0,4.9,4.8,4.7,4.7,1448.258876,1573.15314,1689.375389,1796.452985,1894.91211,0.0,0.0,0.0,0.0,0.0,22.30318669,24.26581085,26.13020942,27.8844594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1299733.58047485,5479.85165511793,222.854729193176,294.74085462964,17.1598141534911,0.0
784,785,7419,7419,In the most elite English forest,Beitar Illit,0,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,2000.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1608467.04768372,6248.10277989358,0.0,0.0,0.0,2175.98489508392
785,786,7418,7418,Beitar Ilit Giva C,Beitar Illit,0,1,Ultra Orthodox,72.62269483,500.0,600.0,0.0,0.0,1100.0,1172.622695,7.210885924,7.410885924,7.410885924,7.410885924,7.410885924,523.6739679,4243.641469,8690.173023,8690.173023,8690.173023,1416.792095,3005.423851,3401.921576,3492.889655,3385.823422,135.4645562,319.5891338,402.1347586,410.4734992,444.1251266,209.0146891,555.2647595,678.6699426,698.5113752,708.2994558,0.0,0.0,0.0,0.0,0.0,441704.825759888,3459.87883944942,164.4145379328,2654.76541485069,306.68570570166,1005.47945301695
786,787,8685,8685,Modi'in Park of the Tribes,Modiin,0,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186743.82126617,7136.35270340413,0.0,0.0,0.0,0.0
787,788,8615,8615,Modiin - employment area,Modiin,0,1,Jewish,0.0,0.0,500.0,2000.0,2000.0,4500.0,4500.0,0.0,0.0,3.4,3.5,3.6,0.0,0.0,1700.0,8750.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,192.5,346.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777205.06581879,6391.86462181827,0.0,2532.06570617487,0.0,194.969059375465
788,789,8682,8682,Modiin - High Park,Modiin,0,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.518499,3233.246733,4371.330943,2300.0,3102.973165,4003.630862,4996.380951,5900.705336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5457950.50346375,11984.4223043452,0.0,0.0,421.403601689016,1081.12107873739
789,790,8681,8681,Modiin - employment area,Modiin,0,1,Jewish,0.0,0.0,500.0,2000.0,2000.0,4500.0,4500.0,0.0,0.0,3.4,3.5,3.6,0.0,0.0,1700.0,8750.0,16200.0,0.0,0.0,0.0,0.0,3147.261416,52.3,39.17640734,64.65,205.575,634.9989631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150294.15053558,6389.64290266655,0.0,2092.73693967831,24.3222537655945,295.307952608176
790,791,6909,6909,Atarot 9th neighborhood,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154825.801040649,1632.41674563462,0.0,0.0,0.0,0.0
791,792,6908,6908,Atarot neighborhood 8,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96723.1369476318,1297.82377495064,0.0,0.0,0.0,0.0
792,793,6905,6905,Atorot H's neighborhood,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208636.420379639,1754.67339642911,0.0,0.0,0.0,0.0
793,794,6906,6906,Atarot V neighborhood,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98177.5842132568,1429.26491691492,0.0,0.0,0.0,0.0
794,795,6904,6904,Atarot D. neighborhood,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93693.9331512451,1221.04780325246,0.0,0.0,0.0,0.0
795,796,6901,6901,Atarot A neighborhood,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130554.669799805,1667.82612768213,0.0,0.0,0.0,0.0
796,797,6902,6902,Atarot B neighborhood,Jerusalem,1,1,Ultra Orthodox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92241.7493286133,1294.04613317769,0.0,0.0,0.0,0.0
